Timestamp_Unix,Time_Elapsed_s,Primary_Temp_C,Secondary_Temp_C,Setpoint_C,Duty_Cycle_Pct,Control_Mode,KP,KI,KD
1774254099.2632382,11.961,-9999.000000,25.955620,26.0,19.2891,HIGH,0.6,0.015,0.001
1774254099.3266885,12.025,-9999.000000,25.975868,26.0,18.0603,HIGH,0.6,0.015,0.001
1774254099.422618,12.120,-9999.000000,25.992941,26.0,17.0511,HIGH,0.6,0.015,0.001
1774254099.5025804,12.200,-9999.000000,25.991749,26.0,17.1429,HIGH,0.6,0.015,0.001
1774254099.565831,12.264,-9999.000000,26.008430,26.0,16.1134,HIGH,0.6,0.015,0.001
1774254099.645422,12.343,-9999.000000,26.014783,26.0,15.7488,HIGH,0.6,0.015,0.001
1774254099.6935155,12.391,-9999.000000,26.017960,26.0,15.5582,HIGH,0.6,0.015,0.001
1774254099.7569869,12.455,-9999.000000,26.034642,26.0,14.5344,HIGH,0.6,0.015,0.001
1774254099.820378,12.518,-9999.000000,26.040204,26.0,14.2143,HIGH,0.6,0.015,0.001
1774254099.884416,12.582,-9999.000000,26.044177,26.0,13.9743,HIGH,0.6,0.015,0.001
1774254099.9485056,12.646,-9999.000000,26.051328,26.0,13.5353,HIGH,0.6,0.015,0.001
1774254100.012943,12.711,-9999.000000,26.063643,26.0,12.7823,HIGH,0.6,0.015,0.001
1774254100.0769765,12.775,-9999.000000,26.060862,26.0,12.9668,HIGH,0.6,0.015,0.001
1774254100.1248474,12.823,-9999.000000,26.072385,26.0,12.2418,HIGH,0.6,0.015,0.001
1774254100.188398,12.886,-9999.000000,26.087484,26.0,11.3278,HIGH,0.6,0.015,0.001
1774254100.252425,12.950,-9999.000000,26.087484,26.0,11.3432,HIGH,0.6,0.015,0.001
1774254100.3171728,13.015,-9999.000000,26.099805,26.0,10.5752,HIGH,0.6,0.015,0.001
1774254100.380272,13.078,-9999.000000,26.100202,26.0,10.5603,HIGH,0.6,0.015,0.001
1774254100.4593675,13.157,-9999.000000,26.106560,26.0,10.1588,HIGH,0.6,0.015,0.001
1774254100.5390215,13.237,-9999.000000,26.109739,26.0,9.9589,HIGH,0.6,0.015,0.001
1774254100.6339078,13.332,-9999.000000,26.121663,26.0,9.2176,HIGH,0.6,0.015,0.001
1774254100.7182586,13.416,-9999.000000,26.127229,26.0,8.8735,HIGH,0.6,0.015,0.001
1774254100.793308,13.491,-9999.000000,26.131998,26.0,8.5728,HIGH,0.6,0.015,0.001
1774254100.8729498,13.571,-9999.000000,26.135181,26.0,8.3680,HIGH,0.6,0.015,0.001
1774254100.9523873,13.650,-9999.000000,26.141938,26.0,7.9412,HIGH,0.6,0.015,0.001
1774254101.0317876,13.730,-9999.000000,26.142334,26.0,7.9084,HIGH,0.6,0.015,0.001
1774254101.1115806,13.809,-9999.000000,26.163806,26.0,6.5742,HIGH,0.6,0.015,0.001
1774254101.2068212,13.905,-9999.000000,26.153071,26.0,7.2345,HIGH,0.6,0.015,0.001
1774254101.269818,13.968,-9999.000000,26.157445,26.0,6.9390,HIGH,0.6,0.015,0.001
1774254101.3497257,14.048,-9999.000000,26.157842,26.0,6.9027,HIGH,0.6,0.015,0.001
1774254101.444734,14.143,-9999.000000,26.163009,26.0,6.5645,HIGH,0.6,0.015,0.001
1774254101.5236497,14.222,-9999.000000,26.160625,26.0,6.6970,HIGH,0.6,0.015,0.001
1774254101.5872073,14.285,-9999.000000,26.171757,26.0,5.9922,HIGH,0.6,0.015,0.001
1774254101.6986933,14.397,-9999.000000,26.163009,26.0,6.5152,HIGH,0.6,0.015,0.001
1774254101.761944,14.460,-9999.000000,26.157045,26.0,6.8597,HIGH,0.6,0.015,0.001
1774254101.8415625,14.539,-9999.000000,26.169373,26.0,6.0749,HIGH,0.6,0.015,0.001
1774254101.905328,14.603,-9999.000000,26.170567,26.0,6.0005,HIGH,0.6,0.015,0.001
1774254101.9679546,14.666,-9999.000000,26.174144,26.0,5.7657,HIGH,0.6,0.015,0.001
1774254102.0476465,14.746,-9999.000000,26.172554,26.0,5.8482,HIGH,0.6,0.015,0.001
1774254102.1582172,14.856,-9999.000000,26.157045,26.0,6.7647,HIGH,0.6,0.015,0.001
1774254102.2381046,14.936,-9999.000000,26.161419,26.0,6.4634,HIGH,0.6,0.015,0.001
1774254102.3339648,15.032,-9999.000000,26.154264,26.0,6.8835,HIGH,0.6,0.015,0.001
1774254102.413557,15.111,-9999.000000,26.161419,26.0,6.4185,HIGH,0.6,0.015,0.001
1774254102.5216832,15.220,-9999.000000,26.131998,26.0,8.1985,HIGH,0.6,0.015,0.001
1774254102.588438,15.286,-9999.000000,26.150684,26.0,7.0070,HIGH,0.6,0.015,0.001
1774254102.651874,15.350,-9999.000000,26.152275,26.0,6.9226,HIGH,0.6,0.015,0.001
1774254102.7216256,15.420,-9999.000000,26.149891,26.0,7.0559,HIGH,0.6,0.015,0.001
1774254102.7798226,15.478,-9999.000000,26.143131,26.0,7.4572,HIGH,0.6,0.015,0.001
1774254102.8436434,15.542,-9999.000000,26.147504,26.0,7.1622,HIGH,0.6,0.015,0.001
1774254102.8912976,15.589,-9999.000000,26.136771,26.0,7.8258,HIGH,0.6,0.015,0.001
1774254102.95511,15.653,-9999.000000,26.141144,26.0,7.5205,HIGH,0.6,0.015,0.001
1774254103.0348501,15.733,-9999.000000,26.133988,26.0,7.9497,HIGH,0.6,0.015,0.001
1774254103.0982597,15.796,-9999.000000,26.131602,26.0,8.0751,HIGH,0.6,0.015,0.001
1774254103.1619499,15.860,-9999.000000,26.126832,26.0,8.3529,HIGH,0.6,0.015,0.001
1774254103.25746,15.955,-9999.000000,26.126436,26.0,8.3515,HIGH,0.6,0.015,0.001
1774254103.323185,16.021,-9999.000000,26.119677,26.0,8.7551,HIGH,0.6,0.015,0.001
1774254103.3852756,16.083,-9999.000000,26.118484,26.0,8.8073,HIGH,0.6,0.015,0.001
1774254103.4487998,16.147,-9999.000000,26.114111,26.0,9.0637,HIGH,0.6,0.015,0.001
1774254103.5287611,16.227,-9999.000000,26.107753,26.0,9.4334,HIGH,0.6,0.015,0.001
1774254103.5924816,16.290,-9999.000000,26.099805,26.0,9.9052,HIGH,0.6,0.015,0.001
1774254103.687969,16.386,-9999.000000,26.099009,26.0,9.9272,HIGH,0.6,0.015,0.001
1774254103.7513201,16.449,-9999.000000,26.091062,26.0,10.4070,HIGH,0.6,0.015,0.001
1774254103.8310483,16.529,-9999.000000,26.086291,26.0,10.6764,HIGH,0.6,0.015,0.001
1774254103.8948655,16.593,-9999.000000,26.081923,26.0,10.9315,HIGH,0.6,0.015,0.001
1774254103.9585822,16.656,-9999.000000,26.067221,26.0,11.8235,HIGH,0.6,0.015,0.001
1774254104.0379348,16.736,-9999.000000,26.071192,26.0,11.5486,HIGH,0.6,0.015,0.001
1774254104.1327982,16.831,-9999.000000,26.070399,26.0,11.5920,HIGH,0.6,0.015,0.001
1774254104.1967504,16.895,-9999.000000,26.061658,26.0,12.1234,HIGH,0.6,0.015,0.001
1774254104.2602768,16.958,-9999.000000,26.051725,26.0,12.7165,HIGH,0.6,0.015,0.001
1774254104.3396165,17.037,-9999.000000,26.050136,26.0,12.7922,HIGH,0.6,0.015,0.001
1774254104.3871422,17.085,-9999.000000,26.044574,26.0,13.1325,HIGH,0.6,0.015,0.001
1774254104.467098,17.165,-9999.000000,26.039807,26.0,13.4079,HIGH,0.6,0.015,0.001
1774254104.5304317,17.228,-9999.000000,26.049739,26.0,12.7856,HIGH,0.6,0.015,0.001
1774254104.6252408,17.323,-9999.000000,26.030672,26.0,13.9611,HIGH,0.6,0.015,0.001
1774254104.7049727,17.403,-9999.000000,26.017960,26.0,14.7175,HIGH,0.6,0.015,0.001
1774254104.7682111,17.466,-9999.000000,26.016372,26.0,14.7978,HIGH,0.6,0.015,0.001
1774254104.8313606,17.529,-9999.000000,26.012799,26.0,15.0141,HIGH,0.6,0.015,0.001
1774254104.8943696,17.592,-9999.000000,26.004854,26.0,15.4973,HIGH,0.6,0.015,0.001
1774254104.973291,17.671,-9999.000000,25.982617,26.0,16.8492,HIGH,0.6,0.015,0.001
1774254105.0368,17.735,-9999.000000,26.000485,26.0,15.7207,HIGH,0.6,0.015,0.001
1774254105.131855,17.830,-9999.000000,25.985793,26.0,16.6479,HIGH,0.6,0.015,0.001
1774254105.2111766,17.909,-9999.000000,25.987780,26.0,16.5121,HIGH,0.6,0.015,0.001
1774254105.2750888,17.973,-9999.000000,25.983016,26.0,16.8096,HIGH,0.6,0.015,0.001
1774254105.3391504,18.037,-9999.000000,25.968325,26.0,17.7095,HIGH,0.6,0.015,0.001
1774254105.3864977,18.084,-9999.000000,25.970309,26.0,17.5655,HIGH,0.6,0.015,0.001
1774254105.4657764,18.164,-9999.000000,25.960383,26.0,18.1825,HIGH,0.6,0.015,0.001
1774254105.5295806,18.227,-9999.000000,25.961178,26.0,18.1247,HIGH,0.6,0.015,0.001
1774254105.5931187,18.291,-9999.000000,25.948078,26.0,18.9375,HIGH,0.6,0.015,0.001
1774254105.6731973,18.371,-9999.000000,25.944503,26.0,19.1425,HIGH,0.6,0.015,0.001
1774254105.7369256,18.435,-9999.000000,25.946091,26.0,19.0455,HIGH,0.6,0.015,0.001
1774254105.816813,18.515,-9999.000000,25.938948,26.0,19.4928,HIGH,0.6,0.015,0.001
1774254105.9122684,18.610,-9999.000000,25.937757,26.0,19.5655,HIGH,0.6,0.015,0.001
1774254105.9759407,18.674,-9999.000000,25.930612,26.0,20.0108,HIGH,0.6,0.015,0.001
1774254106.0391364,18.737,-9999.000000,25.927437,26.0,20.2019,HIGH,0.6,0.015,0.001
1774254106.1339478,18.832,-9999.000000,25.914340,26.0,21.0087,HIGH,0.6,0.015,0.001
1774254106.213034,18.911,-9999.000000,25.907592,26.0,21.4193,HIGH,0.6,0.015,0.001
1774254106.2926767,18.991,-9999.000000,25.905213,26.0,21.5678,HIGH,0.6,0.015,0.001
1774254106.3559263,19.054,-9999.000000,25.906404,26.0,21.5004,HIGH,0.6,0.015,0.001
1774254106.4515078,19.149,-9999.000000,25.892910,26.0,22.3414,HIGH,0.6,0.015,0.001
1774254106.5306792,19.229,-9999.000000,25.887357,26.0,22.6808,HIGH,0.6,0.015,0.001
1774254106.594218,19.292,-9999.000000,25.885770,26.0,22.7824,HIGH,0.6,0.015,0.001
1774254106.6760082,19.374,-9999.000000,25.889340,26.0,22.5749,HIGH,0.6,0.015,0.001
1774254106.7375293,19.435,-9999.000000,25.880215,26.0,23.1527,HIGH,0.6,0.015,0.001
1774254106.8325474,19.530,-9999.000000,25.873469,26.0,23.5677,HIGH,0.6,0.015,0.001
1774254106.8963583,19.594,-9999.000000,25.868313,26.0,23.8907,HIGH,0.6,0.015,0.001
