Timestamp_Unix,Time_Elapsed_s,Primary_Temp_C,Secondary_Temp_C,Setpoint_C,Duty_Cycle_Pct,Control_Mode,KP,KI,KD
1774496639.0945206,2.057,-9999.000000,22.578315,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.1554124,2.118,-9999.000000,22.584151,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.2156084,2.178,-9999.000000,22.589598,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.284418,2.247,-9999.000000,22.595434,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.3600028,2.323,-9999.000000,22.603991,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.4553728,2.418,-9999.000000,22.614107,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.5245464,2.487,-9999.000000,22.622279,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.578231,2.541,-9999.000000,22.629284,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.6434252,2.606,-9999.000000,22.636289,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.7119226,2.675,-9999.000000,22.646406,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.7673187,2.730,-9999.000000,22.651464,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.8302147,2.793,-9999.000000,22.659249,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.9001544,2.863,-9999.000000,22.668588,30.0,100.0000,LOW,0.2,0.005,0.0
1774496639.956714,2.920,-9999.000000,22.677151,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.0174105,2.980,-9999.000000,22.686102,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.0807161,3.044,-9999.000000,22.695054,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.140797,3.104,-9999.000000,22.704009,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.2031283,3.166,-9999.000000,22.713350,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.2697659,3.233,-9999.000000,22.723471,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.3287222,3.292,-9999.000000,22.732816,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.3956094,3.358,-9999.000000,22.743715,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.4540107,3.417,-9999.000000,22.753449,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.519434,3.482,-9999.000000,22.764349,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.5851588,3.548,-9999.000000,22.775641,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.6462388,3.609,-9999.000000,22.785765,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.7116847,3.675,-9999.000000,22.797059,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.7770119,3.740,-9999.000000,22.807572,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.8448668,3.808,-9999.000000,22.820424,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.9087222,3.872,-9999.000000,22.831331,30.0,100.0000,LOW,0.2,0.005,0.0
1774496640.9715233,3.934,-9999.000000,22.843404,30.0,100.0000,LOW,0.2,0.005,0.0
1774496641.0317903,3.995,-9999.000000,22.853531,30.0,100.0000,LOW,0.2,0.005,0.0
1774496641.089216,4.052,-9999.000000,22.864828,30.0,100.0000,LOW,0.2,0.005,0.0
1774496641.1532123,4.116,-9999.000000,22.876903,30.0,100.0000,LOW,0.2,0.005,0.0
1774496641.212274,4.175,-9999.000000,22.887812,30.0,100.0000,LOW,0.2,0.005,0.0
1774496641.5708308,4.534,-9999.000000,22.957168,30.0,100.0000,LOW,0.2,0.005,0.0
1774496641.7062666,4.669,-9999.000000,22.985227,30.0,100.0000,LOW,0.2,0.005,0.0
1774496641.834614,4.797,-9999.000000,23.011731,30.0,100.0000,LOW,0.2,0.005,0.0
1774496641.9604533,4.923,-9999.000000,23.037461,30.0,100.0000,LOW,0.2,0.005,0.0
1774496642.0883458,5.051,-9999.000000,23.064753,30.0,100.0000,LOW,0.2,0.005,0.0
1774496642.2268836,5.190,-9999.000000,23.093997,30.0,100.0000,LOW,0.2,0.005,0.0
1774496642.3508184,5.314,-9999.000000,23.120125,30.0,100.0000,LOW,0.2,0.005,0.0
1774496642.479934,5.443,-9999.000000,23.149770,30.0,100.0000,LOW,0.2,0.005,0.0
1774496642.608382,5.571,-9999.000000,23.177855,30.0,100.0000,LOW,0.2,0.005,0.0
1774496642.734221,5.697,-9999.000000,23.205944,30.0,100.0000,LOW,0.2,0.005,0.0
1774496642.8651752,5.828,-9999.000000,23.235209,30.0,100.0000,LOW,0.2,0.005,0.0
1774496642.9980457,5.961,-9999.000000,23.265649,30.0,100.0000,LOW,0.2,0.005,0.0
1774496643.135728,6.099,-9999.000000,23.297265,30.0,100.0000,LOW,0.2,0.005,0.0
1774496643.2665043,6.229,-9999.000000,23.327715,30.0,100.0000,LOW,0.2,0.005,0.0
1774496643.3975797,6.360,-9999.000000,23.358561,30.0,100.0000,LOW,0.2,0.005,0.0
1774496643.53256,6.495,-9999.000000,23.390972,30.0,100.0000,LOW,0.2,0.005,0.0
1774496643.9334,6.896,-9999.000000,23.487067,30.0,100.0000,LOW,0.2,0.005,0.0
1774496644.0802362,7.043,-9999.000000,23.522628,30.0,100.0000,LOW,0.2,0.005,0.0
1774496644.228478,7.191,-9999.000000,23.559366,30.0,100.0000,LOW,0.2,0.005,0.0
1774496644.374012,7.337,-9999.000000,23.594938,30.0,100.0000,LOW,0.2,0.005,0.0
1774496644.5161011,7.479,-9999.000000,23.628955,30.0,100.0000,LOW,0.2,0.005,0.0
1774496644.6496787,7.613,-9999.000000,23.662196,30.0,100.0000,LOW,0.2,0.005,0.0
1774496644.7689571,7.732,-9999.000000,23.691920,30.0,100.0000,LOW,0.2,0.005,0.0
1774496644.8886602,7.851,-9999.000000,23.722042,30.0,100.0000,LOW,0.2,0.005,0.0
1774496645.0096178,7.972,-9999.000000,23.750211,30.0,100.0000,LOW,0.2,0.005,0.0
1774496645.1334429,8.096,-9999.000000,23.782692,30.0,100.0000,LOW,0.2,0.005,0.0
1774496645.2617378,8.225,-9999.000000,23.814392,30.0,100.0000,LOW,0.2,0.005,0.0
1774496645.3867214,8.350,-9999.000000,23.844534,30.0,100.0000,LOW,0.2,0.005,0.0
1774496645.5137045,8.477,-9999.000000,23.875857,30.0,100.0000,LOW,0.2,0.005,0.0
1774496645.6377127,8.601,-9999.000000,23.907967,30.0,100.0000,LOW,0.2,0.005,0.0
1774496645.762396,8.725,-9999.000000,23.938123,30.0,100.0000,LOW,0.2,0.005,0.0
1774496645.886247,8.849,-9999.000000,23.969462,30.0,100.0000,LOW,0.2,0.005,0.0
1774496646.0107265,8.974,-9999.000000,24.000804,30.0,100.0000,LOW,0.2,0.005,0.0
1774496646.1381626,9.101,-9999.000000,24.032155,30.0,100.0000,LOW,0.2,0.005,0.0
1774496646.2624888,9.225,-9999.000000,24.063117,30.0,100.0000,LOW,0.2,0.005,0.0
1774496646.38898,9.352,-9999.000000,24.094088,30.0,100.0000,LOW,0.2,0.005,0.0
1774496646.5117352,9.475,-9999.000000,24.123884,30.0,100.0000,LOW,0.2,0.005,0.0
1774496646.6566186,9.619,-9999.000000,24.161531,30.0,100.0000,LOW,0.2,0.005,0.0
1774496646.7816741,9.745,-9999.000000,24.191339,30.0,100.0000,LOW,0.2,0.005,0.0
1774496646.9156127,9.878,-9999.000000,24.223903,30.0,100.0000,LOW,0.2,0.005,0.0
1774496647.0416577,10.004,-9999.000000,24.255291,30.0,100.0000,LOW,0.2,0.005,0.0
1774496647.1745849,10.137,-9999.000000,24.288259,30.0,100.0000,LOW,0.2,0.005,0.0
1774496647.3045053,10.267,-9999.000000,24.320446,30.0,100.0000,LOW,0.2,0.005,0.0
1774496647.4318063,10.395,-9999.000000,24.352640,30.0,100.0000,LOW,0.2,0.005,0.0
1774496647.5639076,10.527,-9999.000000,24.384839,30.0,100.0000,LOW,0.2,0.005,0.0
1774496647.6897268,10.653,-9999.000000,24.416654,30.0,100.0000,LOW,0.2,0.005,0.0
1774496647.8087454,10.772,-9999.000000,24.445724,30.0,100.0000,LOW,0.2,0.005,0.0
1774496647.9276526,10.890,-9999.000000,24.475583,30.0,100.0000,LOW,0.2,0.005,0.0
1774496648.0476341,11.010,-9999.000000,24.503484,30.0,100.0000,LOW,0.2,0.005,0.0
1774496648.1718123,11.135,-9999.000000,24.534142,30.0,100.0000,LOW,0.2,0.005,0.0
1774496648.2926679,11.255,-9999.000000,24.564021,30.0,100.0000,LOW,0.2,0.005,0.0
1774496648.415582,11.378,-9999.000000,24.591937,30.0,100.0000,LOW,0.2,0.005,0.0
1774496648.53668,11.500,-9999.000000,24.621432,30.0,100.0000,LOW,0.2,0.005,0.0
1774496648.6566632,11.619,-9999.000000,24.650931,30.0,100.0000,LOW,0.2,0.005,0.0
1774496648.776717,11.740,-9999.000000,24.680437,30.0,100.0000,LOW,0.2,0.005,0.0
1774496648.9007304,11.864,-9999.000000,24.708374,30.0,100.0000,LOW,0.2,0.005,0.0
1774496649.024159,11.987,-9999.000000,24.739467,30.0,100.0000,LOW,0.2,0.005,0.0
1774496649.144302,12.107,-9999.000000,24.767808,30.0,100.0000,LOW,0.2,0.005,0.0
1774496649.266546,12.229,-9999.000000,24.795761,30.0,100.0000,LOW,0.2,0.005,0.0
1774496649.3922806,12.355,-9999.000000,24.826872,30.0,100.0000,LOW,0.2,0.005,0.0
1774496649.5130637,12.476,-9999.000000,24.853260,30.0,100.0000,LOW,0.2,0.005,0.0
1774496649.6414702,12.604,-9999.000000,24.885562,30.0,100.0000,LOW,0.2,0.005,0.0
1774496649.763484,12.726,-9999.000000,24.913537,30.0,100.0000,LOW,0.2,0.005,0.0
1774496649.8886979,12.852,-9999.000000,24.943093,30.0,100.0000,LOW,0.2,0.005,0.0
1774496650.0066786,12.970,-9999.000000,24.970288,30.0,100.0000,LOW,0.2,0.005,0.0
1774496650.121687,13.085,-9999.000000,24.997491,30.0,100.0000,LOW,0.2,0.005,0.0
1774496650.2390807,13.202,-9999.000000,25.023910,30.0,100.0000,LOW,0.2,0.005,0.0
1774496650.3641434,13.327,-9999.000000,25.052303,30.0,100.0000,LOW,0.2,0.005,0.0
1774496650.4796863,13.443,-9999.000000,25.078338,30.0,100.0000,LOW,0.2,0.005,0.0
1774496650.59598,13.559,-9999.000000,25.104770,30.0,100.0000,LOW,0.2,0.005,0.0
1774496650.7188823,13.682,-9999.000000,25.131998,30.0,100.0000,LOW,0.2,0.005,0.0
1774496650.8351383,13.798,-9999.000000,25.161204,30.0,100.0000,LOW,0.2,0.005,0.0
1774496650.9542463,13.917,-9999.000000,25.185282,30.0,100.0000,LOW,0.2,0.005,0.0
1774496651.0756712,14.038,-9999.000000,25.213710,30.0,100.0000,LOW,0.2,0.005,0.0
1774496651.1985471,14.161,-9999.000000,25.239770,30.0,100.0000,LOW,0.2,0.005,0.0
1774496651.3244352,14.287,-9999.000000,25.266629,30.0,100.0000,LOW,0.2,0.005,0.0
1774496651.4556274,14.418,-9999.000000,25.297045,30.0,100.0000,LOW,0.2,0.005,0.0
1774496651.5934374,14.556,-9999.000000,25.327470,30.0,100.0000,LOW,0.2,0.005,0.0
1774496651.7189517,14.682,-9999.000000,25.355529,30.0,100.0000,LOW,0.2,0.005,0.0
1774496651.846749,14.810,-9999.000000,25.383199,30.0,100.0000,LOW,0.2,0.005,0.0
1774496651.973482,14.936,-9999.000000,25.410480,30.0,100.0000,LOW,0.2,0.005,0.0
1774496652.1017735,15.065,-9999.000000,25.437368,30.0,100.0000,LOW,0.2,0.005,0.0
1774496652.2273107,15.190,-9999.000000,25.464262,30.0,100.0000,LOW,0.2,0.005,0.0
1774496652.3518417,15.315,-9999.000000,25.492746,30.0,100.0000,LOW,0.2,0.005,0.0
1774496652.4544802,15.417,-9999.000000,25.512527,30.0,100.0000,LOW,0.2,0.005,0.0
1774496652.552326,15.515,-9999.000000,25.533104,30.0,100.0000,LOW,0.2,0.005,0.0
1774496652.6562421,15.619,-9999.000000,25.558038,30.0,100.0000,LOW,0.2,0.005,0.0
1774496652.7551425,15.718,-9999.000000,25.577039,30.0,100.0000,LOW,0.2,0.005,0.0
1774496652.8604507,15.823,-9999.000000,25.598814,30.0,100.0000,LOW,0.2,0.005,0.0
1774496652.9646997,15.928,-9999.000000,25.620592,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.06766,16.030,-9999.000000,25.641580,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.1744978,16.137,-9999.000000,25.664156,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.2755601,16.238,-9999.000000,25.683965,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.379099,16.342,-9999.000000,25.706153,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.4816177,16.444,-9999.000000,25.725569,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.5818603,16.545,-9999.000000,25.745783,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.6872854,16.650,-9999.000000,25.767582,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.7927547,16.756,-9999.000000,25.789783,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.8942077,16.857,-9999.000000,25.811197,30.0,100.0000,LOW,0.2,0.005,0.0
1774496653.9994593,16.962,-9999.000000,25.831024,30.0,100.0000,LOW,0.2,0.005,0.0
1774496654.1064813,17.069,-9999.000000,25.852049,30.0,100.0000,LOW,0.2,0.005,0.0
1774496654.209062,17.172,-9999.000000,25.872677,30.0,100.0000,LOW,0.2,0.005,0.0
1774496654.315476,17.278,-9999.000000,25.894101,30.0,100.0000,LOW,0.2,0.005,0.0
1774496654.4243546,17.387,-9999.000000,25.914736,30.0,100.0000,LOW,0.2,0.005,0.0
1774496654.526296,17.489,-9999.000000,25.933787,30.0,100.0000,LOW,0.2,0.005,0.0
1774496654.6342828,17.597,-9999.000000,25.956016,30.0,100.0000,LOW,0.2,0.005,0.0
1774496654.737111,17.700,-9999.000000,25.975469,30.0,100.0000,LOW,0.2,0.005,0.0
1774496654.843531,17.806,-9999.000000,25.997705,30.0,100.0000,LOW,0.2,0.005,0.0
1774496654.9524062,17.915,-9999.000000,26.017168,30.0,100.0000,LOW,0.2,0.005,0.0
1774496655.059578,18.022,-9999.000000,26.038219,30.0,100.0000,LOW,0.2,0.005,0.0
1774496655.1625865,18.125,-9999.000000,26.057287,30.0,100.0000,LOW,0.2,0.005,0.0
1774496655.266585,18.229,-9999.000000,26.075960,30.0,100.0000,LOW,0.2,0.005,0.0
1774496655.3786056,18.341,-9999.000000,26.097023,30.0,100.0000,LOW,0.2,0.005,0.0
1774496655.4836664,18.446,-9999.000000,26.116101,30.0,100.0000,LOW,0.2,0.005,0.0
1774496655.5865693,18.549,-9999.000000,26.135578,30.0,100.0000,LOW,0.2,0.005,0.0
1774496655.694704,18.658,-9999.000000,26.156251,30.0,100.0000,LOW,0.2,0.005,0.0
1774496655.7991037,18.762,-9999.000000,26.173747,30.0,100.0000,LOW,0.2,0.005,0.0
1774496655.9073625,18.870,-9999.000000,26.194824,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.0157113,18.979,-9999.000000,26.214710,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.1208968,19.084,-9999.000000,26.232214,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.2264128,19.189,-9999.000000,26.250915,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.340221,19.303,-9999.000000,26.271607,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.4488792,19.412,-9999.000000,26.289913,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.5585086,19.521,-9999.000000,26.310612,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.6622357,19.625,-9999.000000,26.328129,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.771757,19.735,-9999.000000,26.346447,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.8889625,19.852,-9999.000000,26.367552,30.0,100.0000,LOW,0.2,0.005,0.0
1774496656.9991572,19.962,-9999.000000,26.386270,30.0,100.0000,LOW,0.2,0.005,0.0
1774496657.1076567,20.070,-9999.000000,26.403401,30.0,100.0000,LOW,0.2,0.005,0.0
1774496657.221531,20.184,-9999.000000,26.423720,30.0,100.0000,LOW,0.2,0.005,0.0
1774496657.32808,20.291,-9999.000000,26.440455,30.0,100.0000,LOW,0.2,0.005,0.0
1774496657.440041,20.403,-9999.000000,26.458389,30.0,100.0000,LOW,0.2,0.005,0.0
1774496657.553704,20.517,-9999.000000,26.476725,30.0,100.0000,LOW,0.2,0.005,0.0
1774496657.6639714,20.627,-9999.000000,26.495460,30.0,100.0000,LOW,0.2,0.005,0.0
1774496657.7687087,20.732,-9999.000000,26.511806,30.0,100.0000,LOW,0.2,0.005,0.0
1774496657.8830957,20.846,-9999.000000,26.530549,30.0,100.0000,LOW,0.2,0.005,0.0
1774496657.9944503,20.957,-9999.000000,26.548097,30.0,100.0000,LOW,0.2,0.005,0.0
1774496658.1085114,21.071,-9999.000000,26.567244,30.0,100.0000,LOW,0.2,0.005,0.0
1774496658.219851,21.183,-9999.000000,26.584795,30.0,100.0000,LOW,0.2,0.005,0.0
1774496658.331425,21.294,-9999.000000,26.601953,30.0,100.0000,LOW,0.2,0.005,0.0
1774496658.4466383,21.409,-9999.000000,26.620308,30.0,100.0000,LOW,0.2,0.005,0.0
1774496658.5587225,21.522,-9999.000000,26.637869,30.0,100.0000,LOW,0.2,0.005,0.0
1774496658.6723647,21.635,-9999.000000,26.655035,30.0,100.0000,LOW,0.2,0.005,0.0
1774496658.7863827,21.749,-9999.000000,26.673000,30.0,100.0000,LOW,0.2,0.005,0.0
1774496658.9027653,21.866,-9999.000000,26.690569,30.0,100.0000,LOW,0.2,0.005,0.0
1774496659.0184126,21.981,-9999.000000,26.708539,30.0,100.0000,LOW,0.2,0.005,0.0
1774496659.1315699,22.094,-9999.000000,26.725313,30.0,100.0000,LOW,0.2,0.005,0.0
1774496659.2432156,22.206,-9999.000000,26.742890,30.0,100.0000,LOW,0.2,0.005,0.0
1774496659.3575015,22.320,-9999.000000,26.759270,30.0,100.0000,LOW,0.2,0.005,0.0
1774496659.494592,22.457,-9999.000000,26.780447,30.0,100.0000,LOW,0.2,0.005,0.0
1774496659.7146618,22.677,-9999.000000,26.812022,30.0,100.0000,LOW,0.2,0.005,0.0
1774496659.8367975,22.800,-9999.000000,26.830809,30.0,100.0000,LOW,0.2,0.005,0.0
1774496659.9569142,22.920,-9999.000000,26.847603,30.0,100.0000,LOW,0.2,0.005,0.0
1774496660.072445,23.035,-9999.000000,26.864397,30.0,100.0000,LOW,0.2,0.005,0.0
1774496660.1899292,23.153,-9999.000000,26.881592,30.0,100.0000,LOW,0.2,0.005,0.0
1774496660.3058512,23.269,-9999.000000,26.897991,30.0,100.0000,LOW,0.2,0.005,0.0
1774496660.4243994,23.387,-9999.000000,26.915194,30.0,100.0000,LOW,0.2,0.005,0.0
1774496660.5414987,23.504,-9999.000000,26.932400,30.0,100.0000,LOW,0.2,0.005,0.0
1774496660.6603765,23.623,-9999.000000,26.947605,30.0,100.0000,LOW,0.2,0.005,0.0
1774496660.77681,23.740,-9999.000000,26.965215,30.0,100.0000,LOW,0.2,0.005,0.0
1774496660.8954353,23.858,-9999.000000,26.982827,30.0,100.0000,LOW,0.2,0.005,0.0
1774496661.0103242,23.973,-9999.000000,26.998438,30.0,100.0000,LOW,0.2,0.005,0.0
1774496661.1269438,24.090,-9999.000000,27.014854,30.0,100.0000,LOW,0.2,0.005,0.0
1774496661.2464328,24.209,-9999.000000,27.032474,30.0,100.0000,LOW,0.2,0.005,0.0
1774496661.3655734,24.328,-9999.000000,27.048092,30.0,100.0000,LOW,0.2,0.005,0.0
1774496661.483653,24.446,-9999.000000,27.064115,30.0,100.0000,LOW,0.2,0.005,0.0
1774496661.603216,24.566,-9999.000000,27.080540,30.0,100.0000,LOW,0.2,0.005,0.0
1774496661.7224436,24.685,-9999.000000,27.096967,30.0,100.0000,LOW,0.2,0.005,0.0
1774496661.8497083,24.813,-9999.000000,27.115402,30.0,100.0000,LOW,0.2,0.005,0.0
1774496661.9666731,24.930,-9999.000000,27.130632,30.0,100.0000,LOW,0.2,0.005,0.0
1774496662.08212,25.045,-9999.000000,27.146263,30.0,100.0000,LOW,0.2,0.005,0.0
1774496662.200295,25.163,-9999.000000,27.161899,30.0,100.0000,LOW,0.2,0.005,0.0
1774496662.3130822,25.276,-9999.000000,27.177535,30.0,100.0000,LOW,0.2,0.005,0.0
1774496662.4345922,25.397,-9999.000000,27.192776,30.0,100.0000,LOW,0.2,0.005,0.0
1774496662.5467863,25.510,-9999.000000,27.208015,30.0,100.0000,LOW,0.2,0.005,0.0
1774496662.6725624,25.635,-9999.000000,27.225665,30.0,100.0000,LOW,0.2,0.005,0.0
1774496662.810369,25.773,-9999.000000,27.243314,30.0,100.0000,LOW,0.2,0.005,0.0
1774496662.948325,25.911,-9999.000000,27.260168,30.0,100.0000,LOW,0.2,0.005,0.0
1774496663.0834126,26.046,-9999.000000,27.276621,30.0,99.9293,LOW,0.2,0.005,0.0
1774496663.223121,26.186,-9999.000000,27.295083,30.0,99.7490,LOW,0.2,0.005,0.0
1774496663.3670425,26.330,-9999.000000,27.312746,30.0,99.5891,LOW,0.2,0.005,0.0
1774496663.538158,26.501,-9999.000000,27.334829,30.0,99.3755,LOW,0.2,0.005,0.0
1774496663.694586,26.657,-9999.000000,27.351694,30.0,99.2453,LOW,0.2,0.005,0.0
1774496663.854792,26.818,-9999.000000,27.373784,30.0,99.0139,LOW,0.2,0.005,0.0
1774496664.0106268,26.973,-9999.000000,27.393468,30.0,98.8233,LOW,0.2,0.005,0.0
1774496664.1456573,27.108,-9999.000000,27.409539,30.0,98.6768,LOW,0.2,0.005,0.0
1774496664.2854354,27.248,-9999.000000,27.426415,30.0,98.5191,LOW,0.2,0.005,0.0
1774496664.4233968,27.386,-9999.000000,27.442492,30.0,98.3740,LOW,0.2,0.005,0.0
1774496664.5602043,27.523,-9999.000000,27.459373,30.0,98.2102,LOW,0.2,0.005,0.0
1774496664.6991885,27.662,-9999.000000,27.482291,30.0,97.9268,LOW,0.2,0.005,0.0
1774496664.8341043,27.797,-9999.000000,27.500786,30.0,97.7255,LOW,0.2,0.005,0.0
1774496664.9672623,27.930,-9999.000000,27.506015,30.0,97.7869,LOW,0.2,0.005,0.0
1774496665.1032367,28.066,-9999.000000,27.522505,30.0,97.6256,LOW,0.2,0.005,0.0
1774496665.2401433,28.203,-9999.000000,27.538997,30.0,97.4642,LOW,0.2,0.005,0.0
1774496665.377753,28.341,-9999.000000,27.555491,30.0,97.3025,LOW,0.2,0.005,0.0
1774496665.5245743,28.487,-9999.000000,27.588487,30.0,96.8196,LOW,0.2,0.005,0.0
1774496665.6556692,28.618,-9999.000000,27.588083,30.0,96.9858,LOW,0.2,0.005,0.0
1774496665.798938,28.762,-9999.000000,27.617467,30.0,96.5688,LOW,0.2,0.005,0.0
1774496665.9367187,28.900,-9999.000000,27.620687,30.0,96.6683,LOW,0.2,0.005,0.0
1774496666.0692275,29.032,-9999.000000,27.635583,30.0,96.5270,LOW,0.2,0.005,0.0
1774496666.215818,29.179,-9999.000000,27.653703,30.0,96.3366,LOW,0.2,0.005,0.0
1774496666.3543434,29.317,-9999.000000,27.671423,30.0,96.1435,LOW,0.2,0.005,0.0
1774496666.496836,29.460,-9999.000000,27.684314,30.0,96.0507,LOW,0.2,0.005,0.0
1774496666.636762,29.600,-9999.000000,27.698412,30.0,95.9297,LOW,0.2,0.005,0.0
1774496666.778128,29.741,-9999.000000,27.718960,30.0,95.6800,LOW,0.2,0.005,0.0
1774496666.9255204,29.888,-9999.000000,27.731049,30.0,95.6054,LOW,0.2,0.005,0.0
1774496667.0619264,30.025,-9999.000000,27.743946,30.0,95.5013,LOW,0.2,0.005,0.0
1774496667.198143,30.161,-9999.000000,27.758052,30.0,95.3719,LOW,0.2,0.005,0.0
1774496667.3362033,30.299,-9999.000000,27.772968,30.0,95.2274,LOW,0.2,0.005,0.0
1774496667.4761384,30.439,-9999.000000,27.787077,30.0,95.1000,LOW,0.2,0.005,0.0
1774496667.6161265,30.579,-9999.000000,27.799981,30.0,94.9959,LOW,0.2,0.005,0.0
1774496667.7503476,30.713,-9999.000000,27.813692,30.0,94.8684,LOW,0.2,0.005,0.0
1774496667.8917103,30.855,-9999.000000,27.826599,30.0,94.7639,LOW,0.2,0.005,0.0
1774496668.027674,30.991,-9999.000000,27.835068,30.0,94.7417,LOW,0.2,0.005,0.0
1774496668.1668892,31.130,-9999.000000,27.853627,30.0,94.5199,LOW,0.2,0.005,0.0
1774496668.3001437,31.263,-9999.000000,27.866536,30.0,94.4039,LOW,0.2,0.005,0.0
1774496668.4433331,31.406,-9999.000000,27.887117,30.0,94.1435,LOW,0.2,0.005,0.0
