Timestamp_Unix,Time_Elapsed_s,Primary_Temp_C,Secondary_Temp_C,Ambient_Temp_C,Setpoint_C,Duty_Cycle_Pct,Control_Mode,KP,KI,KD
1774496926.9399185,3.295,-9999.000000,29.766287,22.182211,30.0,48.5792,LOW,0.2,0.005,0.0
1774496927.0044706,3.360,-9999.000000,29.762996,22.186096,30.0,48.6350,LOW,0.2,0.005,0.0
1774496927.0723128,3.428,-9999.000000,29.757236,22.186096,30.0,48.7585,LOW,0.2,0.005,0.0
1774496927.1302202,3.486,-9999.000000,29.760527,22.186874,30.0,48.6960,LOW,0.2,0.005,0.0
1774496927.1933236,3.549,-9999.000000,29.751887,22.187650,30.0,48.8731,LOW,0.2,0.005,0.0
1774496927.2535193,3.609,-9999.000000,29.747362,22.186096,30.0,48.9783,LOW,0.2,0.005,0.0
1774496927.315674,3.671,-9999.000000,29.745306,22.186484,30.0,49.0256,LOW,0.2,0.005,0.0
1774496927.377985,3.733,-9999.000000,29.741606,22.186874,30.0,49.1059,LOW,0.2,0.005,0.0
1774496927.442547,3.798,-9999.000000,29.737902,22.187650,30.0,49.1849,LOW,0.2,0.005,0.0
1774496927.5088425,3.864,-9999.000000,29.732968,22.186874,30.0,49.2959,LOW,0.2,0.005,0.0
1774496927.568815,3.924,-9999.000000,29.730089,22.186874,30.0,49.3616,LOW,0.2,0.005,0.0
1774496927.6299098,3.985,-9999.000000,29.728444,22.187262,30.0,49.4010,LOW,0.2,0.005,0.0
1774496927.6925232,4.048,-9999.000000,29.696372,22.186874,30.0,50.0537,LOW,0.2,0.005,0.0
1774496927.7531111,4.109,-9999.000000,29.718986,22.187262,30.0,49.6082,LOW,0.2,0.005,0.0
1774496927.818355,4.174,-9999.000000,29.709940,22.187262,30.0,49.7986,LOW,0.2,0.005,0.0
1774496927.8798058,4.235,-9999.000000,29.715284,22.187650,30.0,49.6987,LOW,0.2,0.005,0.0
1774496927.9425914,4.298,-9999.000000,29.711174,22.188428,30.0,49.7864,LOW,0.2,0.005,0.0
1774496928.00558,4.361,-9999.000000,29.708296,22.188428,30.0,49.8532,LOW,0.2,0.005,0.0
1774496928.0686784,4.424,-9999.000000,29.703773,22.187650,30.0,49.9565,LOW,0.2,0.005,0.0
1774496928.1399171,4.495,-9999.000000,29.702539,22.187650,30.0,49.9918,LOW,0.2,0.005,0.0
1774496928.2014604,4.557,-9999.000000,29.698016,22.187262,30.0,50.0933,LOW,0.2,0.005,0.0
1774496928.2596936,4.615,-9999.000000,29.696372,22.186874,30.0,50.1368,LOW,0.2,0.005,0.0
1774496928.3169644,4.672,-9999.000000,29.693905,22.186096,30.0,50.1984,LOW,0.2,0.005,0.0
1774496928.386216,4.742,-9999.000000,29.690206,22.186096,30.0,50.2831,LOW,0.2,0.005,0.0
1774496928.44368,4.799,-9999.000000,29.688152,22.185709,30.0,50.3349,LOW,0.2,0.005,0.0
1774496928.5051916,4.861,-9999.000000,29.684861,22.185709,30.0,50.4105,LOW,0.2,0.005,0.0
1774496928.5650282,4.921,-9999.000000,29.683217,22.185709,30.0,50.4528,LOW,0.2,0.005,0.0
1774496928.6334617,4.989,-9999.000000,29.676231,22.185321,30.0,50.6054,LOW,0.2,0.005,0.0
1774496928.6924918,5.048,-9999.000000,29.666366,22.186484,30.0,50.8072,LOW,0.2,0.005,0.0
1774496928.7523723,5.108,-9999.000000,29.674174,22.186096,30.0,50.6626,LOW,0.2,0.005,0.0
1774496928.827279,5.183,-9999.000000,29.660202,22.186484,30.0,50.9530,LOW,0.2,0.005,0.0
1774496929.1947887,5.550,-9999.000000,29.656505,22.187650,30.0,51.0848,LOW,0.2,0.005,0.0
1774496929.304207,5.660,-9999.000000,29.651161,22.192700,30.0,51.1878,LOW,0.2,0.005,0.0
1774496929.4176714,5.773,-9999.000000,29.634316,22.194254,30.0,51.5383,LOW,0.2,0.005,0.0
1774496929.5321515,5.888,-9999.000000,29.643355,22.196195,30.0,51.3692,LOW,0.2,0.005,0.0
1774496929.6427126,5.998,-9999.000000,29.638425,22.197749,30.0,51.4807,LOW,0.2,0.005,0.0
1774496929.7574592,6.113,-9999.000000,29.634729,22.199302,30.0,51.5685,LOW,0.2,0.005,0.0
1774496929.8677073,6.223,-9999.000000,29.628154,22.200080,30.0,51.7170,LOW,0.2,0.005,0.0
1774496929.9803298,6.336,-9999.000000,29.626101,22.201634,30.0,51.7720,LOW,0.2,0.005,0.0
1774496930.0908995,6.446,-9999.000000,29.622816,22.203966,30.0,51.8480,LOW,0.2,0.005,0.0
1774496930.205824,6.561,-9999.000000,29.618297,22.206294,30.0,51.9497,LOW,0.2,0.005,0.0
1774496930.3239427,6.679,-9999.000000,29.614599,22.208626,30.0,52.0358,LOW,0.2,0.005,0.0
1774496930.4467082,6.802,-9999.000000,29.610903,22.211733,30.0,52.1195,LOW,0.2,0.005,0.0
1774496930.5603466,6.916,-9999.000000,29.606385,22.213674,30.0,52.2234,LOW,0.2,0.005,0.0
1774496930.6779473,7.033,-9999.000000,29.603100,22.216394,30.0,52.3001,LOW,0.2,0.005,0.0
1774496930.7958434,7.151,-9999.000000,29.599403,22.218726,30.0,52.3870,LOW,0.2,0.005,0.0
1774496930.9132013,7.269,-9999.000000,29.594885,22.219501,30.0,52.4976,LOW,0.2,0.005,0.0
1774496931.0284662,7.384,-9999.000000,29.592014,22.223387,30.0,52.5609,LOW,0.2,0.005,0.0
1774496931.14775,7.503,-9999.000000,29.575589,22.224165,30.0,52.9112,LOW,0.2,0.005,0.0
1774496931.2645826,7.620,-9999.000000,29.594885,22.225328,30.0,52.5436,LOW,0.2,0.005,0.0
1774496931.3696947,7.725,-9999.000000,29.587497,22.226882,30.0,52.7060,LOW,0.2,0.005,0.0
1774496931.4851005,7.841,-9999.000000,29.592423,22.227660,30.0,52.6275,LOW,0.2,0.005,0.0
1774496931.6008923,7.956,-9999.000000,29.574767,22.228048,30.0,53.0035,LOW,0.2,0.005,0.0
1774496931.7175741,8.073,-9999.000000,29.571073,22.227660,30.0,53.1041,LOW,0.2,0.005,0.0
1774496931.8345442,8.190,-9999.000000,29.569021,22.224165,30.0,53.1862,LOW,0.2,0.005,0.0
1774496931.9500391,8.306,-9999.000000,29.564506,22.223387,30.0,53.3053,LOW,0.2,0.005,0.0
1774496932.0691755,8.425,-9999.000000,29.568199,22.219892,30.0,53.2730,LOW,0.2,0.005,0.0
1774496932.1874683,8.543,-9999.000000,29.558348,22.215619,30.0,53.5156,LOW,0.2,0.005,0.0
1774496932.309134,8.665,-9999.000000,29.554652,22.210180,30.0,53.6413,LOW,0.2,0.005,0.0
1774496932.4277878,8.783,-9999.000000,29.552601,22.206294,30.0,53.7265,LOW,0.2,0.005,0.0
1774496932.5483754,8.904,-9999.000000,29.548905,22.202409,30.0,53.8453,LOW,0.2,0.005,0.0
1774496932.6693099,9.025,-9999.000000,29.555475,22.199302,30.0,53.7549,LOW,0.2,0.005,0.0
1774496932.7891195,9.145,-9999.000000,29.543162,22.198136,30.0,54.0338,LOW,0.2,0.005,0.0
1774496932.9081144,9.264,-9999.000000,29.539876,22.195420,30.0,54.1393,LOW,0.2,0.005,0.0
1774496933.0269084,9.382,-9999.000000,29.534133,22.194642,30.0,54.2853,LOW,0.2,0.005,0.0
1774496933.1488233,9.504,-9999.000000,29.539057,22.190369,30.0,54.2344,LOW,0.2,0.005,0.0
1774496933.2700756,9.626,-9999.000000,29.532079,22.195420,30.0,54.3793,LOW,0.2,0.005,0.0
1774496933.391533,9.747,-9999.000000,29.529206,22.195807,30.0,54.4636,LOW,0.2,0.005,0.0
1774496933.5189035,9.874,-9999.000000,29.540288,22.198527,30.0,54.2589,LOW,0.2,0.005,0.0
1774496933.6400216,9.996,-9999.000000,29.524283,22.200468,30.0,54.5990,LOW,0.2,0.005,0.0
1774496933.7606115,10.116,-9999.000000,29.522642,22.203187,30.0,54.6482,LOW,0.2,0.005,0.0
1774496933.8827324,10.238,-9999.000000,29.520591,22.205519,30.0,54.7079,LOW,0.2,0.005,0.0
1774496934.0076327,10.363,-9999.000000,29.519360,22.207848,30.0,54.7520,LOW,0.2,0.005,0.0
1774496934.1342778,10.490,-9999.000000,29.516078,22.209792,30.0,54.8394,LOW,0.2,0.005,0.0
1774496934.2618368,10.617,-9999.000000,29.516487,22.211733,30.0,54.8533,LOW,0.2,0.005,0.0
1774496934.402478,10.758,-9999.000000,29.513615,22.211733,30.0,54.9449,LOW,0.2,0.005,0.0
1774496934.528097,10.884,-9999.000000,29.513615,22.212121,30.0,54.9737,LOW,0.2,0.005,0.0
1774496934.6551318,11.011,-9999.000000,29.510743,22.208626,30.0,55.0781,LOW,0.2,0.005,0.0
1774496934.781871,11.137,-9999.000000,29.498026,22.212121,30.0,55.3484,LOW,0.2,0.005,0.0
1774496934.910413,11.266,-9999.000000,29.508692,22.213674,30.0,55.1595,LOW,0.2,0.005,0.0
1774496935.0355241,11.391,-9999.000000,29.507051,22.215228,30.0,55.2161,LOW,0.2,0.005,0.0
1774496935.1616492,11.517,-9999.000000,29.503358,22.216394,30.0,55.3160,LOW,0.2,0.005,0.0
1774496935.2876728,11.643,-9999.000000,29.505411,22.218335,30.0,55.2973,LOW,0.2,0.005,0.0
1774496935.4129848,11.768,-9999.000000,29.504589,22.219501,30.0,55.3395,LOW,0.2,0.005,0.0
1774496935.544095,11.900,-9999.000000,29.503770,22.221833,30.0,55.3778,LOW,0.2,0.005,0.0
1774496935.6724725,12.028,-9999.000000,29.502539,22.222609,30.0,55.4308,LOW,0.2,0.005,0.0
1774496935.8052428,12.161,-9999.000000,29.501717,22.224553,30.0,55.4715,LOW,0.2,0.005,0.0
1774496935.9367604,12.292,-9999.000000,29.502129,22.225719,30.0,55.4907,LOW,0.2,0.005,0.0
1774496936.0576823,12.413,-9999.000000,29.500898,22.228048,30.0,55.5349,LOW,0.2,0.005,0.0
1774496936.178885,12.534,-9999.000000,29.500076,22.229992,30.0,55.5728,LOW,0.2,0.005,0.0
1774496936.2988117,12.654,-9999.000000,29.499257,22.231546,30.0,55.6122,LOW,0.2,0.005,0.0
1774496936.420187,12.776,-9999.000000,29.498845,22.233487,30.0,55.6420,LOW,0.2,0.005,0.0
1774496936.5400658,12.896,-9999.000000,29.468085,22.236982,30.0,56.2732,LOW,0.2,0.005,0.0
1774496936.6673129,13.023,-9999.000000,29.498026,22.238927,30.0,55.6975,LOW,0.2,0.005,0.0
1774496936.790764,13.146,-9999.000000,29.491873,22.242810,30.0,55.8342,LOW,0.2,0.005,0.0
1774496936.9102805,13.266,-9999.000000,29.498436,22.245529,30.0,55.7206,LOW,0.2,0.005,0.0
1774496937.0333507,13.389,-9999.000000,29.498026,22.247862,30.0,55.7491,LOW,0.2,0.005,0.0
1774496937.1577134,13.513,-9999.000000,29.496795,22.249803,30.0,55.7962,LOW,0.2,0.005,0.0
1774496937.2803702,13.636,-9999.000000,29.496795,22.251748,30.0,55.8182,LOW,0.2,0.005,0.0
1774496937.4044144,13.760,-9999.000000,29.495976,22.255243,30.0,55.8499,LOW,0.2,0.005,0.0
1774496937.5304658,13.886,-9999.000000,29.495976,22.256797,30.0,55.8746,LOW,0.2,0.005,0.0
1774496937.6549473,14.010,-9999.000000,29.485721,22.259904,30.0,56.0976,LOW,0.2,0.005,0.0
1774496937.7785857,14.134,-9999.000000,29.496795,22.263791,30.0,55.8896,LOW,0.2,0.005,0.0
1774496937.9046454,14.260,-9999.000000,29.495976,22.268452,30.0,55.9165,LOW,0.2,0.005,0.0
1774496938.0299873,14.385,-9999.000000,29.492692,22.271951,30.0,55.9981,LOW,0.2,0.005,0.0
1774496938.155524,14.511,-9999.000000,29.495564,22.275834,30.0,55.9547,LOW,0.2,0.005,0.0
1774496938.2898197,14.645,-9999.000000,29.494336,22.277779,30.0,56.0044,LOW,0.2,0.005,0.0
1774496938.4155958,14.771,-9999.000000,29.474236,22.277779,30.0,56.4394,LOW,0.2,0.005,0.0
1774496938.5425477,14.898,-9999.000000,29.511974,22.276613,30.0,55.7209,LOW,0.2,0.005,0.0
1774496938.6799586,15.035,-9999.000000,29.483259,22.276225,30.0,56.3325,LOW,0.2,0.005,0.0
1774496938.8114913,15.167,-9999.000000,29.497204,22.275059,30.0,56.0920,LOW,0.2,0.005,0.0
1774496938.9392955,15.295,-9999.000000,29.494336,22.275447,30.0,56.1799,LOW,0.2,0.005,0.0
1774496939.0442135,15.400,-9999.000000,29.489823,22.275059,30.0,56.2987,LOW,0.2,0.005,0.0
1774496939.1525855,15.508,-9999.000000,29.507051,22.276225,30.0,55.9755,LOW,0.2,0.005,0.0
1774496939.2565882,15.612,-9999.000000,29.498026,22.275834,30.0,56.1839,LOW,0.2,0.005,0.0
1774496939.376487,15.732,-9999.000000,29.498845,22.276225,30.0,56.1958,LOW,0.2,0.005,0.0
1774496939.5019672,15.857,-9999.000000,29.497617,22.277779,30.0,56.2448,LOW,0.2,0.005,0.0
1774496939.6282434,15.984,-9999.000000,29.499667,22.278555,30.0,56.2319,LOW,0.2,0.005,0.0
1774496939.755803,16.111,-9999.000000,29.498436,22.278942,30.0,56.2867,LOW,0.2,0.005,0.0
1774496939.871742,16.227,-9999.000000,29.498026,22.280499,30.0,56.3169,LOW,0.2,0.005,0.0
1774496940.0089066,16.364,-9999.000000,29.499257,22.282053,30.0,56.3196,LOW,0.2,0.005,0.0
1774496940.125531,16.481,-9999.000000,29.500489,22.283607,30.0,56.3170,LOW,0.2,0.005,0.0
1774496940.2323458,16.588,-9999.000000,29.500489,22.285161,30.0,56.3366,LOW,0.2,0.005,0.0
1774496940.3383176,16.694,-9999.000000,29.499667,22.286715,30.0,56.3725,LOW,0.2,0.005,0.0
1774496940.4466586,16.802,-9999.000000,29.500898,22.288269,30.0,56.3679,LOW,0.2,0.005,0.0
1774496940.552303,16.908,-9999.000000,29.500489,22.289823,30.0,56.3954,LOW,0.2,0.005,0.0
1774496940.6596217,17.015,-9999.000000,29.499667,22.291377,30.0,56.4316,LOW,0.2,0.005,0.0
1774496940.7703354,17.126,-9999.000000,29.501307,22.293319,30.0,56.4176,LOW,0.2,0.005,0.0
1774496940.8804853,17.236,-9999.000000,29.502129,22.296040,30.0,56.4162,LOW,0.2,0.005,0.0
1774496940.9858909,17.341,-9999.000000,29.503358,22.296818,30.0,56.4143,LOW,0.2,0.005,0.0
1774496941.1014836,17.457,-9999.000000,29.506230,22.295264,30.0,56.3924,LOW,0.2,0.005,0.0
1774496941.217814,17.573,-9999.000000,29.503358,22.296818,30.0,56.4717,LOW,0.2,0.005,0.0
1774496941.3290539,17.685,-9999.000000,29.503770,22.296430,30.0,56.4928,LOW,0.2,0.005,0.0
1774496941.4366848,17.792,-9999.000000,29.505001,22.295652,30.0,56.4984,LOW,0.2,0.005,0.0
1774496941.5469818,17.902,-9999.000000,29.504589,22.295652,30.0,56.5339,LOW,0.2,0.005,0.0
1774496941.6593716,18.015,-9999.000000,29.481618,22.293710,30.0,57.0313,LOW,0.2,0.005,0.0
1774496941.7709272,18.126,-9999.000000,29.505001,22.292544,30.0,56.5965,LOW,0.2,0.005,0.0
1774496941.8773715,18.233,-9999.000000,29.505411,22.288269,30.0,56.6341,LOW,0.2,0.005,0.0
1774496941.9862447,18.342,-9999.000000,29.505820,22.286328,30.0,56.6616,LOW,0.2,0.005,0.0
1774496942.0966325,18.452,-9999.000000,29.506642,22.287491,30.0,56.6671,LOW,0.2,0.005,0.0
1774496942.207962,18.563,-9999.000000,29.506230,22.287491,30.0,56.7029,LOW,0.2,0.005,0.0
1774496942.315635,18.671,-9999.000000,29.519769,22.289436,30.0,56.4491,LOW,0.2,0.005,0.0
1774496942.428306,18.784,-9999.000000,29.507461,22.289823,30.0,56.7213,LOW,0.2,0.005,0.0
1774496942.539263,18.895,-9999.000000,29.499667,22.289823,30.0,56.9049,LOW,0.2,0.005,0.0
1774496942.6560607,19.012,-9999.000000,29.512796,22.291765,30.0,56.6619,LOW,0.2,0.005,0.0
1774496942.7644653,19.120,-9999.000000,29.507461,22.291377,30.0,56.7971,LOW,0.2,0.005,0.0
1774496942.8741763,19.230,-9999.000000,29.511974,22.292156,30.0,56.7301,LOW,0.2,0.005,0.0
1774496942.9825835,19.338,-9999.000000,29.511974,22.292156,30.0,56.7565,LOW,0.2,0.005,0.0
1774496943.0948637,19.450,-9999.000000,29.511564,22.292156,30.0,56.7921,LOW,0.2,0.005,0.0
1774496943.2066634,19.562,-9999.000000,29.514437,22.292156,30.0,56.7618,LOW,0.2,0.005,0.0
1774496943.3163824,19.672,-9999.000000,29.514437,22.292156,30.0,56.7885,LOW,0.2,0.005,0.0
1774496943.4295397,19.785,-9999.000000,29.513205,22.292156,30.0,56.8406,LOW,0.2,0.005,0.0
1774496943.5460443,19.902,-9999.000000,29.516487,22.292932,30.0,56.7996,LOW,0.2,0.005,0.0
1774496943.6574676,20.013,-9999.000000,29.516897,22.292932,30.0,56.8184,LOW,0.2,0.005,0.0
1774496943.7696738,20.125,-9999.000000,29.518128,22.294098,30.0,56.8155,LOW,0.2,0.005,0.0
1774496943.879333,20.235,-9999.000000,29.519360,22.295264,30.0,56.8119,LOW,0.2,0.005,0.0
1774496943.9903247,20.346,-9999.000000,29.521823,22.297206,30.0,56.7803,LOW,0.2,0.005,0.0
1774496944.1016402,20.457,-9999.000000,29.520179,22.297985,30.0,56.8364,LOW,0.2,0.005,0.0
1774496944.2163453,20.572,-9999.000000,29.529206,22.299926,30.0,56.6740,LOW,0.2,0.005,0.0
1774496944.331551,20.687,-9999.000000,29.523464,22.298372,30.0,56.8234,LOW,0.2,0.005,0.0
1774496944.4463065,20.802,-9999.000000,29.524283,22.297206,30.0,56.8396,LOW,0.2,0.005,0.0
1774496944.5617936,20.917,-9999.000000,29.525105,22.294486,30.0,56.8629,LOW,0.2,0.005,0.0
1774496944.6757488,21.031,-9999.000000,29.525105,22.289823,30.0,56.9112,LOW,0.2,0.005,0.0
1774496944.795467,21.151,-9999.000000,29.528797,22.284771,30.0,56.8885,LOW,0.2,0.005,0.0
1774496944.9116747,21.267,-9999.000000,29.527978,22.280887,30.0,56.9500,LOW,0.2,0.005,0.0
1774496945.0264146,21.382,-9999.000000,29.530847,22.277388,30.0,56.9354,LOW,0.2,0.005,0.0
1774496945.1451163,21.501,-9999.000000,29.532079,22.273893,30.0,56.9544,LOW,0.2,0.005,0.0
1774496945.2616832,21.617,-9999.000000,29.532079,22.271173,30.0,56.9941,LOW,0.2,0.005,0.0
1774496945.3773913,21.733,-9999.000000,29.533720,22.271173,30.0,56.9882,LOW,0.2,0.005,0.0
1774496945.4931846,21.849,-9999.000000,29.528797,22.271560,30.0,57.1122,LOW,0.2,0.005,0.0
1774496945.60919,21.965,-9999.000000,29.536184,22.272726,30.0,56.9861,LOW,0.2,0.005,0.0
1774496945.727873,22.083,-9999.000000,29.536593,22.271560,30.0,57.0107,LOW,0.2,0.005,0.0
1774496945.8532891,22.209,-9999.000000,29.537415,22.273893,30.0,57.0127,LOW,0.2,0.005,0.0
1774496946.0151381,22.371,-9999.000000,29.540698,22.273505,30.0,56.9859,LOW,0.2,0.005,0.0
1774496946.133911,22.489,-9999.000000,29.542339,22.273505,30.0,56.9803,LOW,0.2,0.005,0.0
1774496946.2500222,22.606,-9999.000000,29.541930,22.273893,30.0,57.0133,LOW,0.2,0.005,0.0
1774496946.3683457,22.724,-9999.000000,29.543571,22.276613,30.0,56.9951,LOW,0.2,0.005,0.0
1774496946.4895146,22.845,-9999.000000,29.543981,22.278167,30.0,57.0075,LOW,0.2,0.005,0.0
1774496946.6123219,22.968,-9999.000000,29.546445,22.273893,30.0,57.0055,LOW,0.2,0.005,0.0
1774496946.7424862,23.098,-9999.000000,29.546445,22.270785,30.0,57.0491,LOW,0.2,0.005,0.0
1774496946.8615212,23.217,-9999.000000,29.548086,22.266511,30.0,57.0626,LOW,0.2,0.005,0.0
1774496946.9904466,23.346,-9999.000000,29.548496,22.261071,30.0,57.1083,LOW,0.2,0.005,0.0
1774496947.1176546,23.473,-9999.000000,29.549728,22.256021,30.0,57.1352,LOW,0.2,0.005,0.0
1774496947.2377844,23.593,-9999.000000,29.550137,22.253689,30.0,57.1647,LOW,0.2,0.005,0.0
1774496947.3590043,23.714,-9999.000000,29.550959,22.250194,30.0,57.1913,LOW,0.2,0.005,0.0
1774496947.4795356,23.835,-9999.000000,29.553011,22.247083,30.0,57.1914,LOW,0.2,0.005,0.0
1774496947.6000707,23.956,-9999.000000,29.553420,22.242422,30.0,57.2313,LOW,0.2,0.005,0.0
1774496947.7201436,24.076,-9999.000000,29.555884,22.238927,30.0,57.2245,LOW,0.2,0.005,0.0
1774496947.842411,24.198,-9999.000000,29.555062,22.236207,30.0,57.2806,LOW,0.2,0.005,0.0
1774496947.9979458,24.353,-9999.000000,29.527155,22.233099,30.0,57.8896,LOW,0.2,0.005,0.0
1774496948.1487305,24.504,-9999.000000,29.557526,22.231933,30.0,57.3208,LOW,0.2,0.005,0.0
1774496948.2869985,24.642,-9999.000000,29.553011,22.231546,30.0,57.4438,LOW,0.2,0.005,0.0
1774496948.4076343,24.763,-9999.000000,29.559168,22.231546,30.0,57.3472,LOW,0.2,0.005,0.0
1774496948.55013,24.906,-9999.000000,29.560809,22.232321,30.0,57.3422,LOW,0.2,0.005,0.0
1774496948.684191,25.040,-9999.000000,29.560809,22.231933,30.0,57.3734,LOW,0.2,0.005,0.0
1774496948.8186407,25.174,-9999.000000,29.562861,22.231933,30.0,57.3617,LOW,0.2,0.005,0.0
1774496948.94489,25.300,-9999.000000,29.564915,22.232709,30.0,57.3446,LOW,0.2,0.005,0.0
1774496949.0899634,25.445,-9999.000000,29.564506,22.234265,30.0,57.3773,LOW,0.2,0.005,0.0
1774496949.2119157,25.567,-9999.000000,29.567376,22.235819,30.0,57.3392,LOW,0.2,0.005,0.0
1774496949.3493795,25.705,-9999.000000,29.567789,22.238148,30.0,57.3501,LOW,0.2,0.005,0.0
1774496949.484184,25.840,-9999.000000,29.574357,22.239314,30.0,57.2421,LOW,0.2,0.005,0.0
1774496949.611562,25.967,-9999.000000,29.569841,22.237761,30.0,57.3669,LOW,0.2,0.005,0.0
1774496949.7399335,26.095,-9999.000000,29.570663,22.237761,30.0,57.3780,LOW,0.2,0.005,0.0
1774496949.8724656,26.228,-9999.000000,29.543981,22.235041,30.0,57.9542,LOW,0.2,0.005,0.0
1774496949.995779,26.351,-9999.000000,29.572715,22.233875,30.0,57.4112,LOW,0.2,0.005,0.0
1774496950.1315305,26.487,-9999.000000,29.574767,22.229214,30.0,57.4202,LOW,0.2,0.005,0.0
1774496950.2648766,26.620,-9999.000000,29.574767,22.228826,30.0,57.4503,LOW,0.2,0.005,0.0
1774496950.390234,26.746,-9999.000000,29.576821,22.226106,30.0,57.4481,LOW,0.2,0.005,0.0
1774496950.521696,26.877,-9999.000000,29.573534,22.224165,30.0,57.5507,LOW,0.2,0.005,0.0
1774496950.6577702,27.013,-9999.000000,29.579696,22.223387,30.0,57.4596,LOW,0.2,0.005,0.0
1774496950.7985368,27.154,-9999.000000,29.580925,22.224553,30.0,57.4592,LOW,0.2,0.005,0.0
1774496950.9530892,27.309,-9999.000000,29.598173,22.224940,30.0,57.1435,LOW,0.2,0.005,0.0
1774496951.0845246,27.440,-9999.000000,29.583390,22.225719,30.0,57.4631,LOW,0.2,0.005,0.0
1774496951.2244678,27.580,-9999.000000,29.585032,22.227660,30.0,57.4504,LOW,0.2,0.005,0.0
1774496951.358432,27.714,-9999.000000,29.586264,22.229992,30.0,57.4429,LOW,0.2,0.005,0.0
1774496951.4886096,27.844,-9999.000000,29.586264,22.232709,30.0,57.4575,LOW,0.2,0.005,0.0
1774496951.6215801,27.977,-9999.000000,29.587906,22.236207,30.0,57.4361,LOW,0.2,0.005,0.0
1774496951.7509534,28.106,-9999.000000,29.588726,22.239702,30.0,57.4304,LOW,0.2,0.005,0.0
1774496951.8802161,28.236,-9999.000000,29.591191,22.242422,30.0,57.3952,LOW,0.2,0.005,0.0
1774496952.0116327,28.367,-9999.000000,29.567376,22.247862,30.0,57.8752,LOW,0.2,0.005,0.0
1774496952.1500318,28.506,-9999.000000,29.592014,22.252135,30.0,57.3913,LOW,0.2,0.005,0.0
1774496952.2800195,28.636,-9999.000000,29.593243,22.254077,30.0,57.3843,LOW,0.2,0.005,0.0
1774496952.4133468,28.769,-9999.000000,29.594066,22.256797,30.0,57.3825,LOW,0.2,0.005,0.0
1774496952.5466838,28.902,-9999.000000,29.594885,22.260295,30.0,57.3772,LOW,0.2,0.005,0.0
1774496952.6826236,29.038,-9999.000000,29.596118,22.263012,30.0,57.3677,LOW,0.2,0.005,0.0
1774496952.8251727,29.181,-9999.000000,29.595298,22.265732,30.0,57.4006,LOW,0.2,0.005,0.0
1774496952.9608202,29.316,-9999.000000,29.596531,22.266898,30.0,57.3980,LOW,0.2,0.005,0.0
1774496953.08925,29.445,-9999.000000,29.598173,22.269231,30.0,57.3803,LOW,0.2,0.005,0.0
1774496953.225019,29.581,-9999.000000,29.598173,22.271951,30.0,57.3952,LOW,0.2,0.005,0.0
1774496953.4202404,29.776,-9999.000000,29.599403,22.274671,30.0,57.3974,LOW,0.2,0.005,0.0
1774496953.5670886,29.923,-9999.000000,29.600225,22.277001,30.0,57.3997,LOW,0.2,0.005,0.0
1774496953.700434,30.056,-9999.000000,29.590371,22.278555,30.0,57.6170,LOW,0.2,0.005,0.0
1774496953.83341,30.189,-9999.000000,29.601458,22.280887,30.0,57.4112,LOW,0.2,0.005,0.0
1774496953.9680066,30.323,-9999.000000,29.601458,22.282053,30.0,57.4327,LOW,0.2,0.005,0.0
1774496954.1022496,30.458,-9999.000000,29.602278,22.283995,30.0,57.4342,LOW,0.2,0.005,0.0
1774496954.252611,30.608,-9999.000000,29.603510,22.287103,30.0,57.4252,LOW,0.2,0.005,0.0
1774496954.3954005,30.751,-9999.000000,29.596531,22.289045,30.0,57.5848,LOW,0.2,0.005,0.0
1774496954.5404446,30.896,-9999.000000,29.596941,22.291377,30.0,57.5952,LOW,0.2,0.005,0.0
1774496954.690561,31.046,-9999.000000,29.600635,22.291377,30.0,57.5513,LOW,0.2,0.005,0.0
1774496954.8225777,31.178,-9999.000000,29.604333,22.290211,30.0,57.5088,LOW,0.2,0.005,0.0
1774496954.9509215,31.306,-9999.000000,29.604333,22.289823,30.0,57.5359,LOW,0.2,0.005,0.0
1774496955.0799582,31.435,-9999.000000,29.603920,22.289823,30.0,57.5697,LOW,0.2,0.005,0.0
1774496955.2454753,31.601,-9999.000000,29.605563,22.289045,30.0,57.5731,LOW,0.2,0.005,0.0
1774496955.3943741,31.750,-9999.000000,29.605153,22.287103,30.0,57.6195,LOW,0.2,0.005,0.0
1774496955.5456965,31.901,-9999.000000,29.593656,22.284771,30.0,57.8908,LOW,0.2,0.005,0.0
1774496955.6939259,32.049,-9999.000000,29.607618,22.285937,30.0,57.6353,LOW,0.2,0.005,0.0
1774496955.8417113,32.197,-9999.000000,29.613779,22.286328,30.0,57.5389,LOW,0.2,0.005,0.0
1774496955.9836,32.339,-9999.000000,29.607208,22.287103,30.0,57.6946,LOW,0.2,0.005,0.0
1774496956.129642,32.485,-9999.000000,29.607618,22.288269,30.0,57.7098,LOW,0.2,0.005,0.0
1774496956.2785332,32.634,-9999.000000,29.608028,22.292932,30.0,57.7095,LOW,0.2,0.005,0.0
1774496956.4185348,32.774,-9999.000000,29.608851,22.294098,30.0,57.7152,LOW,0.2,0.005,0.0
1774496956.5583043,32.914,-9999.000000,29.610081,22.296818,30.0,57.7055,LOW,0.2,0.005,0.0
1774496956.6974027,33.053,-9999.000000,29.610493,22.298372,30.0,57.7172,LOW,0.2,0.005,0.0
